ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
10114,مكتب الممتلكات الضائعة؟,مكتب الممتلكات المفقودة؟,جاي المكتب تع الأشياء المفقودة؟,مكتب الممتلكات المفقودة؟,مكتب الحاجات الضايعة؟,مكتب المفقودات؟,مكتب الممتلكات الضايعة؟,مكتب الممتلكات المفقودة؟,قاعد مكتب الأملاك المفقودة؟,مكتب المفقودات؟,مكتب المفقودات؟,مكتب المفقودات؟,مكتب الممتلكات المفقودة؟,مكتب الممتلكات الضأيعة؟,مكتب المفقودات؟,مكتب الممتلكات الضايعة؟,مكتب الممتلكات المفقودي؟,مكتب الأشياء المفقودة,مكتب الممتلكات المفقودة؟,جا مكتب الأغراض المفقودة؟,مكتب المفقودات؟,مكتب المفقودات؟,مكتب الممتلكات المفقوده؟,يجي مكتب الحاجات الي كانت ضايعة؟,مكتب الحاجات الرايحه؟,موجود بيرو الحاجات الضايعة؟
10116,شي باص بروح لهنيك مباشرة؟,فى أى أتوبيس بيروح مباشرة؟,كاين حافلة تروح مباشرة؟,أي باص بروح مباشرة؟,مفيش اتوبيس بيروح هنكا طول؟,اكو باص يروح بهذا الاتجاه؟,اكو باص يروح مباشرة؟,باص بروح لهونيك دغري؟,أي حافلة تمشي غادي طول؟,فيه اى اوتوبيس بيروح مباشرة لهناك؟,شي باص بروح لهنيك مباشرة؟,باص يروح سيدة؟,كاين شي طوبيس كيمشي مباشرة لتما؟,فيه أي باص يودي لهناك طول؟,باص بروح دغري؟,أي بص بمشي مباشرة؟,اكو باص يغوح هنوك مباشرة؟,حافلة تذهب مباشرة,أي حافلة تروح مباشرة؟,كاين شي طوبيس كيمشي لتما مباشرة؟,فيه باص يروح مباشرة؟,باص بيروح مباشرة؟,به أي باص يسير هاناك طوالي؟,فما كار تمشي طول؟,باص يمشي غديكا طول؟,فما كار تمشي مسترسلة؟
10125,بحاجة لأي معاملة خاصة؟,محتاج أى علاج مخصوص؟,نحتاج علاج خاص؟,بحتاج أي معالجة خاصة؟,محتاج علاج خاص؟,احتاج معاملة خاصة؟,احتاج معاملة خاصة؟,بحاجة لعلاج خاص؟,حنحتاج أي علاج خاص؟,محتاج اى معاملة خاصة؟,بيلزمني معاملة خاصة؟,احتاج معاملة خاصة؟,محتاج لشي معاملة خاصة؟,احتاج عنأية مميزة؟,أي معاملة خاصة؟,محتاج لأي معاملة خاصة؟,احتاج علاج خاص؟,أحتاج لعلاج خاص,احتاج أي علاج خاص؟,محتاج لشي علاج خاص؟,احتاج أي علاج خاص؟,بحتاج معاملة خاصة؟,أحتاج معاملة خاصة؟,نستحق لعلاج خاص؟,محتاج لاي معامله خاصة؟,ياخي نحتاج لمعالجة خاصة؟
10129,يكون كاش ولا بطاقة؟,دة هيكون نقدى ولا شحن؟,نقدا ولا ببطاقة الخصم؟,يكون كاش والا شحن؟,ده هيبقى دفع ولا الحساب؟,نقد الحساب؟,يكون كاش تحميل؟,الدفع كاش بشرجو؟,حيقعد كاش رسم؟,ده نقدا عالحساب؟,تدفع كاش ولا ببطاقة الإئتمان؟,بتدفع كاش شحن؟,غايكون فلوس ولا بطاقة دفع؟,دا كاش ولا شحن؟,يكون كاش ولا رسوم؟,داك ح يكون كاش ول شحن؟,غاح يكون نقد رسم؟,سأدفع نقداً أم يضاف الفاتورة,يكون نقدا شحن؟,الشي نقدا أولا ببطاقة السلف؟,بيكون نقدي شحن؟,يكون كاش ولا شحن؟,عيوقع كاش والا رسوم؟,بالصرف والا بالكارطة؟,هدا كاش الا خصم؟,فلوس ولا بطاقة الخصم؟
10134,انتقلنا عهالبيت سنة.,نقلنا للبيت دة سنة فاتت.,انتقلنا البيت عندها عام.,إنتقلنا لهاد البيت سنة.,جينا البيت ده سنة.,انتقلنا لهذا البيت سنة.,انتقلنا لهذا البيت سنة.,نقلنا عهيدا البيت سنة,نقلنا للحوش سنة.,اتنقلنا للبيت ده سنه فاتت,انتقلنا البيت سنة.,انتقلنا هالبيت سنة.,انتقلنا لهاد الدار عام.,نقلنا للبيت دا سنة.,انتقلنا هدا البيت سنة تقريباً.,رحلنا للبيت دا سنة.,احنه انتقلنه لهالبيت سني.,انتقلنا المنزل منذ عام,انتقلنا هالبيت عام.,ارحلنا لهاد الدار عام.,نقلنا لهذا البيت سنة.,انتقلنا البيت سنة,نقلنا البيت سنه.,حولنا للدار عنا عام.,حني حولنا للحوش هدا سنه فاتت.,نقلنا للدار عندنا عام.
10155,شقد تطول لتطلع فيزتي؟,الموضوع ياخد أد إيه علشان الفيزا بتاعتى تطلع؟,وقت باش تديرلي بطاقة فيزا جديدة؟,قديش الفيزا وقت عشان تطلع؟,هتاخد وقت الفيزة بتاعتي متطلع؟,شكد تاخذ تصدر الفيزا مالتي؟,شك تطول تصد الفيزا؟,قديه لاخذ الفيزا؟,كم حياخذ عشان تطلع الفيزا بتاعي؟,حياخد اد وقت عشان اخد الفيزا حتطلعوها؟,أديش فيزتي لتطلع؟,شكثر ياخذ وقت تسوون تأشيرتي؟,ديال الوقت خاص باش ناخد الفيزا ديالي؟,كم حيأخذ عشان الفيزا حقتي يصدروها؟,قديش فيزتي لتطلع؟,كم الزمن ح ياخد عشان احصل فيزتي؟,اشقد غاح تطول تكمل فيزتي؟,كم سيستغرق إصدار التأشيرة,جم الوقت احتاج الحصول تأشيرتي؟,دالوقت خصني باش نصايب بطاقة فيزا جديدة؟,كم يأخذ اصدار الفيزا حقتي؟,قديش وقت اخذ الفيزا؟,كم عتاخذ وقت عاسب فيزتي تطلع؟,وقت لازمني باش نعاود الفيزا كارط؟,تاخد الفيزا متاعي باش تطلع؟,وقت يلزم باش تعملي بطاقة فيزا جديدة؟
10156,الحمامات؟,الحمامات؟,نصيب المرحاض؟,الحمامات؟,الحمامات؟,المرافق؟,الحمامات؟,الحمامات؟,الحمامات؟,الحمامات؟,الحمامات؟,الحمامات؟,كاين الحمامات؟,الحمام؟,الحمامات؟,الحمامات؟,الحمامات؟,غرف الراحة,الحمامات؟,فيناهما المراحيض؟,الحمامات؟,الحمامات؟,الحمامات؟,التواليتات؟,الحمامات؟,موجودين التوالاتات؟
10160,المبلغ الكلي ميتين وتلاتة وأربعين جنيه، يا مدام.,المبلغ الإجمالى المستحق ميتين تلاتة وأربعين جنيه، يا مدام.,المبلغ الإجمالي مئتين وثلاثة وأربعون جنيه، يا مدام.,المجموع الكلي بطلع ميتين وتلاتة وأربيعين جنيه، يا مدام.,كل الكمية المطلوبة متين تلاتة واربعين جنيه، يا مدام.,المبلغ الاجمالي المستحق ميتين وتلاثة واربعين جنيه، يا مدام.,المبلغ الكامل ميتين وتلاثة واربعين جنيه، يا ست.,كل الكمية متين تلاتة اربعين جنيه، يا مدام,مبلغ الدين بالكامل ميتين ثلاثة أربعين باوند، يا ابله.,أجمالي المبلغ يتدفع ميتين تلاته اربعين جنيه، يا مدام,المبلغ المستحق الكامل هوة ميتين وتلاتة وأربعين جنيه، يا مدام.,المبلغ الكلي يصير ميتين وثلاثة واربعين جنيه، اختي.,المبلغ الإجمالي مائتان وثلاثة وأربعون جنيه، أسيدتي.,المبلغ كامل ميتين وتلاتة وأربعين جنيه، يا مدام.,المجموع متين تلاتة أربعين جنيه، يا مدام.,القيمة الكلية المستحقة متين تلاتة وأربعين جنيه، يا مدام.,المبلغ الكلي المستحق ميتين وثلاثي واربعين باوند، يا مدام.,إجمالي المبلغ المطلوب مائتان وثلاثة وأربعون جنيه يا سيدتي,المبلغ الإجمالي المطلوب مائتان ثلاثة وأربعون جنيه، يا مدام.,المبلغ الاجمالي مياتاين تلاتة اربعين جنيه، أسيدتي.,المبلغ الكلي المستحق مئتين ثلاث وأربعين جنيه، يا سيدتي.,المبلغ الإجمالي ميتين ثلاثة اربعين جنيه، يا مدام.,المبلغ الأجمالي مئتين وثلاثه وأربعين جنيه، يا مدام.,السوم النهائي ميتين ثلاثة اربعين جنيه، يا للة.,المبلغ المطلوب ميتين تلاته اربعين جنيه، يا مدام.,المبلغ الكل ميتين وتلاثا وأربعين جنيه، مادام.
10164,هدية. بتقدر تلفو بورق لف حلو؟,دة هدية. تلفه فى ورق هدايا حلو؟,هدية. تغلفهالي ورق تغليف شباب؟,هاي هدية. تلفها بشوية ورق هدايا حلو؟,دي هدية. تلفهالي ورق هدايا حلو؟,هاي هدية. تلفها بورق حلو؟,هاي هدية. تكدر تلفها بورق حلو؟,هيدي هدية فيك تلفا بورق حلو؟,هضي هدية. تلفه بشوية ورق تغليف حلو؟,ديه هديه تلفهالي بورق لف جميل؟,هدية. فيك اتلفلي بورق هدايا حلو؟,هدية. تغلفه بجلادة حلوة؟,هدية. تلفهالي فشوية ديال ورق التغليف الجميل؟,دي هدية. تغلفها بتغليف حلو؟,هاي هدية. بتقدر تلفها بلفة هدية حلوة؟,دي هدية. تلفها بعض ورق اللف الجميل؟,هديه. تطيق تغلفا بورق تغليف حلو؟,هدية تلفها ورق لف جميل,الحاضر. اتلفه بعض ورق التغليف الجميل؟,هدية. تغلفو فكاغيط مزوق زوين؟,هدية. تلفها ورق لف جميل؟,هاي هدية بتقدر تغلفها بورق هدايا حلو؟,هدية. تلفها بورق لف حالي؟,راهي هدية. تنجم تغلفهولي ورق باهي؟,هديه. تغلفها بسفار حلو؟,هدية. تنجم تلفهالي غلاف مزيان؟
10182,هالمنظر. هالطرق رائعة.,إيه المنظر دة. دى سكك حديد ضخمة.,منظر شباب. منتزهات روعة.,وجهة النظر.,المنظر ده.,شلون منظر. هاي ممرات عظيمة.,منظر. هاي طرق رائعة.,المنظر هول اثار عظيمة,عليك منظر. هضينا طرق روعة.,يالهوي عالمنظر ديه طرق الاشجار منتهى الجمال,حلو هالمنظر. هالطرقات بتجنن.,شهالمنظر. الطريق واجد حلو.,منظر زوين. مسارات كبيرة.,منظر حلو. دي ممرات مشاة حلوة.,منظر. آثار رائعة.,اعظمه منظر. ديل آثار عظيمة.,اشقد منظر حلو. مسارات عظيمي.,ياله منظر مسالك رائعة الجمال,يا منظر. مسارات كبيرة.,منظر. ممرات رائعة.,يا منظر. مسارات عظيمة.,هالمنظر المسارات بيجننو,يوو والمنظر. به طرق كبار.,ملا منضر. رايعة بارشا المنتزهات.,المنظر حلو. مسارات مليحه.,ملا منظر. هاذم ثنايا مزيانين.
10187,ناس مصابين.,فى ناس إتصابت.,كاين مصابين.,ناس إنصابوا.,فيه ناس اتعورت.,اكو ناس مصابين.,اكو ناس مصابين.,ناس انجرحو,ناس مجروحين.,فيه ناس متعورة,ناس انصابوا.,ناس متعورين.,كاين ناس مجروحين.,ناس مصابة.,جرحى.,ناس اتجرحوا.,اكو ناس انصابت.,لقد أصيب أناس,يوجد مصابون.,كاينين جرحى.,فيه ناس مجروحين.,ناس مصابين,به ناس جرحى.,فما مجروحين.,ناس انصابو.,فما مجاريح.
