ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
11500,بدي أروح ع شارع وول. شلون بروح لهنيك؟,عاوز أروح وول ستريت. إزاى أوصل هناك؟,راني حاب نروح لوال سشريت. كيفاش نقدر نوصل لهناك؟,بدي أروح على الوول ستريت. كيف أوصل هناك؟,كنت عايز أروح وال ستريت. أروح هناك أزاى؟,اريد اروح للول ستريت. شلون اوصل لهناك؟,اريد اروح لوول ستريت. شلون اوصل هناك؟,بدي روح إلى وول ستريت. كيف بوصل لهونيك؟,نبي نمشي لوول ستريت. كيف نوصل لغادي؟,عايز اروح لول ستريت . أزاي أوصل هناك؟,بدي روح على وول ستريت. كيف بصل لهنيك؟,ابغي اروح وول ستريت. شلون؟,بغيت نمشي لوول ستريت. كيفاش نوصل لتما؟,أبا اروح الى وول ستريت. كيف اقدر أوصل هناك؟,بدي أروح على وال ستريت. كيف بقدر أوصل هناك؟,داير أمشي لى وول استريت. كيف اوصل هناك؟,اغيد اغوح للول ستريت. اشون اغوح هنوك؟,أريد الذهاب إلى وول ستريت . كيف أصل إلى هناك ؟,ابغا اروح إلى وول ستريت. كيف أصل إلى هناك؟,بغيت نمشي لوول ستريت. كيفاش يمكن لي نوصل ليه؟,ابغى اروح لوال ستريت. كيف اروح هناك؟,بدي اروح على وول ستريت . كيف اوصل هناك؟,اشتي اسير لشارع وول؟,نحب نمشي لوول ستريت. كيفاش نمشي لغادي؟,نبي نمشي لي وول ستريت. كيف نوصل غادي؟,نحب نمشي لوول ستريت. كيفاش ياخي نجم نمشيلو؟
11541,زيادة التمارين بتأذيك.,التمرين الكتير هيضرك.,بزاف الحركات مافيهم حتى فايدة.,التمارين الزايدة عن اللزوم راح تضرك.,التمرين أكثر من اللازم هيأزيك.,التدريب الزايد راح يأذيك.,التمارين الهواي تأذيك.,التمرين كتير بيعملك ضرر .,تمرينات واجد حيضرنك.,تمارين كتيره جدا حتأذيك .,التدريب زيادة بضرك.,التمرين واجد بيأذيك.,بزاف ديال التمارين الرياضية غادي تضرك.,التمارين الكثيرة حتضرك.,التمارين الكتيرة رح تئزيك.,تمارين كتيرة شديد ح تاذيك.,تمرين كلش كثيغ غاح يأذيك.,الكثير جداً من التمارين يضر بك .,وايد من التمارين الرياضيه بتضر.,التمارين الكثيرة ما عندها حتى منفعة.,الكثير من التمرينات بتضرك.,التمارين الكثيرة رح تضرك .,الرياضه الخيرات عتضرك.,برشة تمارين ماتفيدكش.,هلبه رياضة حا اتضرك.,برشا تمارين ما يفيدوكش.
11544,مع الفطور، الضريبة، وكلفة الخدمة، بصيروا خمسة وأربعين دولار عالشخص للليلة.,شامل الفطار، الضريبة، وتكلفة الخدمة، دة هيكون خمسة وأربعين دولار للفرد فى الليلة.,مع فطور الصباح، الطاكس و الخدمة داخلين، تولي خمسة و أربعون دولار لليلة للشخص الواحد.,بتضمن الفطور، الضريبة، وتكلفة الخدمة، راح يكون خمسة وأربعين دولار لكل شخص بكل ليلة.,للأفطار، والضرائب، ومصاريف الخدمة، هيبقى خمسة وأربعين دولار لكل واحد فى الليلة.,وبضمنها الريوك، الضريبة، واجور الخدمة، راح تكلف خمسة واربعين دولار للشخص الواحد.,تشمل الريوك والضريبة والخدمة، راح يصير خمسة واربعين دولار للشخ لكل ليلة.,الترويقة، الضريبة، و كلفة الخدمة، بكون خمسة و اربعين دولار عالشخص بالليلة .,متضمن فطور، ضريبة، رسم الخدمة، حيكون خمسة وأربعين دولار للشخص لليلة.,شامل الفطار، الضريبة، و رسوم الخدمة . حيكون خمسه و اربعين دولار للبني ادم الواحد في الليله .,مع الفطور، و الضريبة، و رسم الخدمة، بيصيروا خمسة وأربعين دولار للشخص بالليلة الوحدة.,مع الريوق، والضريبة، ورسوم الخدمة، بيصير خمسة واربعين دولار للشخص في الليلة.,بما فيه وجبة الإفطار والضرائب ورسوم الخدمة، غادي تكون خمسة واربعون للشخص لكل ليلة.,مع الفطور، والضريبة، ورسوم الخدمة، حيكون بخمسة وأربعين لكل شخص لليلة وحدة.,مع الفطور، الضريبة، و الخدمة، أربعة و خمسين دولار على الشخص بالليلة.,متضمن الفطور، ضرائب، و رسوم خدمة، ح تكون خمسة وأربعين دولار للنفر الواحد.,متضمن التغيوقه، الضرايب، ورسم الخدمه، غاح يكون خمسي واربعين دولار لكل شخص لكل ليلي.,بما في ذلك الإفطار ، والضريبة ، ورسم الخدمة ، سيكون الحساب خمسة أربعون دولارا للشخص الواحد في الليلة .,بما في ذلك وجبة الإفطار والضرائب ورسوم الخدمة، سيكون خمسة وأربعين دولارا للشخص الواحد في الليلة الواحدة.,داخل الفطور، الرسوم، والخدمة حتى هي، كيجي المبلغ خمسة و ربعين دولار للفرد.,بالإضافة الى الفطور، الضرائب، و رسوم الخدمة، بيكون خمس وأربعين دولار للشخص لكل ليلة.,شامل الفطور، الضريبة و رسوم الخدمة . رح يكون خمسة و اربعين دولارا للشخص الواحد ب الليلة الواحدة.,يتضمن الصبوح، الضرايب، وقيمه الخدمه، عتوقع حوالي خمسه واربعين دولار للشخص بالليله.,مع فطور الصباح، التاكس و الخدمة داخلة، يكون بخمسة و اربعين دولار الليلة للواحد.,مع الفطور، و الضرائب، و الخدمات، السعر حيكون خمسه و اربعين دولار للنفر في الليله.,مع فطور الصباح، التاكس والسرفيس، هذا يكلف خمسا وأربعين دولار الليلة للعبد.
11550,بتحسن تصلح هاد؟,ممكن تصلح دة؟,تقدر تصلح هاذا؟,بتقدر إتصلح هاد؟,ممكن تصلحى ده؟,ممكن تصلحلي هاي؟,تكدر تصلح هذا؟,فيك تصلح هيدا؟,تقدر تصلح هضا؟,تقدر تصلح ده؟,ممكن تعدل هاد؟,ممكن تصلح هذي؟,ممكن تصلح هادا؟,ممكن تصلح دا؟,بتقدر تصلح هدا؟,ممكن تصلح دا؟,اتطيق تصلح هذا؟,هل تستطيع تصليح هذا ؟,هل يمكن إصلاح هذا؟,واش تقدر تصلح هاد الشي؟,تقدر تصلح هذا؟,بتقدر تصلح هاد؟,عتقدر تصلح ذيه؟,اتنجم تصلح هذا؟,تقدر تصلح هدا؟,تنجم تصلح هذا؟
11574,مسا الخير. مرحبا.,مساء الخير. أهلا.,صباح الخير. سلام.,مسا الخير. أهلاً.,مساء الخير. أزيك.,مساء الخير. هلو.,مساء الخير. هلو.,مسا الخير، الو .,مساء الخير. اهلا.,مساء الخير . أزيك .,مسا الخير. مرحبا.,مسا الخير. مرحبا.,مسا الخير. السلام.,مساء الخير. اهلا.,مسا الخير. مرحبا.,مساء الخير . اهلا.,بعد الظهر الخيغ. هلو.,مساء الخير . أهلا .,طاب مسائك. مرحبا.,مساء الخير. أهلا.,مساء الخير. هلا.,مسا الخير، مرحبا .,مساء الخير. حيا.,صباح الخير. شنحوالك.,مساء الخير. اهلا.,صباح الخير. السلام.
11576,ما عم بلاقي شناتيك.,مش لاقى شنط السفر بتاعتك.,مصبتش الأمتعة دياولك.,مش عم بلاقي شنطك.,أنا مش لاقى الشنط بتاعتك.,ما دا الكه الجنط مالتك.,ما اكدر الكه امتعتك.,ما عملاقي شناطك.,مش قادر نلقى الشناطي بتاعك.,مش لاقي شنطك .,ماعم لاقي شناتيك.,مو قادر احصل شناطك.,مقدرتش نلقى الامتعة ديالك.,مو قادر الاقي شنطك.,مش ملاقي شناطك.,ما قادر ألقى عفشك.,ما عدطيق القي غراضي.,لا أستطيع العثور على أمتعتك .,ماقدرت احصل على أمتعتك.,مالقيتش الامتعة ديالك.,ما اقدر القى حقائبي.,مش ملاقي الشناتي تبعك.,ما قدرتش القى شنطك.,ملقيتش باقاجك.,مالقيتش شناطيك.,ما لقيتش دبشك.
11595,روح ساوي، إذا سمحت.,إمشى على طول، لو سمحت.,كل الحقوق، من فضلك.,ضلك ماشي دغري، لو سمحت.,أمشى على طول. لو سمحت.,اطلع كبل رجاءً.,روح كبل، رجاءا.,روح دغري، إذا بتريد .,امشي طول، لو سمحت.,أمشي علطول، من فضلك .,امشي مباشرة، لو سمحت.,امش سيده، لو سمحت.,سير نيشان، عافاك.,امشي قدام، لو سمحت.,خليك دغري، لو سمحت.,أمشي دغري، من فضلك.,غوح عدل، رجاءا.,سر مباشرة ، من فضلك .,روح سيده على، من فضلك.,سير نيشان، عافاك.,رح على طول، لو سمحت.,روح دغري، لو سمحت .,امشي طوالي، لو سمحت.,القدام، من فضلك.,برا طول، من فضلك.,في الطويل، يعيشك.
11600,المي هون صالحة للشرب؟,هى الميا هنا آمنة للشرب؟,اذا الماء صالح للشرب؟,المي هون آمنة للشرب؟,هى الماية هنا ينفع تتشرب؟,المي هنا صالح للشرب؟,الماي هنا امين للشرب؟,المي هون للشرب؟,هل الميه هنا امنة للشرب؟,الميه هنا ينفع تنشرب؟,المي هون صالحة للشرب؟,الماي يصلح للشرب؟,واش هاد الما صالح للشرب؟,الموية هنا امنة اني اشربها؟,المي هون صحية للشرب؟,هل الموية هنا صالحة للشرب؟,هل الماي هوني امين للشغب؟,هل من المأمون شرب الماء الذي هنا ؟,هل الماء اهني آمن للشرب؟,واش الما صالح للشرب هنا؟,هل الماء هنا صالح للشرب؟,هاي المي امنة للشرب؟,الماء هانا امن للشرب؟,الماء يتشرب؟,هل الميه هنايا تنفع للشرب؟,ياخي الماء صالح للشرب؟
11622,أاه، دي ولو. دولارين بس.,آااه، ياللا. اتنين دولار بس.,أيا، يالا. اثنين دولار فقط.,اه، يالا. دولارين بس.,أوه، خلص. أتنين دولار كفاية.,اها، يمعود. بس دولارين.,ااه، يلا. دولارين بس.,اه، يلا، بس دولارين .,ااااه، هيا . دولارين بس.,اهاه، ياللا . دولارين بس .,ايييه، خلصنا. كلهن دولارين.,اااه، يالله. دولارين بس.,آآآ، ياللا. غير جوج دولارات.,ااه، هيا. دولارين بس.,آه، يلا. دولارين بس.,اااه، ياللا. دولارين فقط.,ااه، يلى. بس دولارين.,أهه ، هيا . دولارين فقط .,اه، يالا. دولارين فقط.,أه، ياللاه. راه غير جوج دولار.,ااه، هيا. اثنين دولار بس.,ااهاا، ياللاه . دولارين بس.,اهاي، هيا. هو الا دولارين.,اه، يالا. الحكاية الكل زوز دولار.,هيا عاد. زوز دولار بس.,اه، هيا. بزوز دولارات أكاهو.
11626,خرج إذا سمحت تبدل هالفستان بواحد قياس أكبر نمرة؟,ممكن لو سمحت تغير الفستان دة لواحد مقاس أكبر؟,تقدر تبدلي هاذ الفستان بواحد كبير عليه؟,ممكن لو سمحت تبدل هاد الفستان لواحد أكبر منه بقياس؟,ممكن تغيرى الفستان ده بواحد مقاسه أكبر؟,ممكن تبدل هذا الفستان بحجم اكبر بدرجة؟,تكدر تبدل هاي البدلة لقياس واحد اكبر؟,فيك إذا بتريد تبدل هالفستان بقياس اكبر ؟,تقدر تغير القفطان هضا لرقم واحد أكبر منه؟,ممكن لو تكرمت تغيرلي الفستان ده بواحد مقاس أكبر؟,ممكن لو سمحت تبدلي هاد الفستان بواحد أكبر بقياس؟,ممكن تغير لي هالفستان تعطيني مقاس اكبر؟,ممكن تبدلي هاد اللبسة تزيدني نمرة اكبر؟,ممكن لو سمحت تبدل اللبس دا لمقاس اكبر؟,بتقدر لو سمحت تبدل هدا الفستان بنمرة وحدة أكبر؟,ممكن من فضلك تغير الفستان دا لواحد مقاس أكبر؟,اتطيق رجاءا تبدل هذا الفستان بويحد نمره اكبغ؟,هلا بدلت هذا الفستان بآخر من مقاس أوسع ؟,اوه، تعال. بس دولارين؟,يمكن ليك عافاك تبدل هاد الكسوة بواحدة أخرى بقياس اكبر؟,تقدر تغير هذا الفستان لقياس اكبر بدرجة وحدة؟,بتقدر تغير لو سمحت هاد الفستان لنمرة وحدة اكبر؟,لو سمحت ممكن تبدل لي هذا الفستان بمقاس اكبر؟,تنجم تبدلي الروبة هذه بوحدة اكبر قياس؟,هل تقدر تغير مقاس القفطان هدا للمقاس الي اكبر منه طول؟,تنجم تبدل الروبا هاذي بواحدة أكبر قياس؟
