ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
6437,بالمية قطن.,المية قطن.,بالمئة قطن.,مية بالمية.,المية قطن.,بالمية قطن.,بالمية كطن.,قطن .,المية قطن.,قطن .,مية بالمية.,بالمية قطن.,فالمئة قطن.,بالمية قطن.,بالمية قطن.,المئة قطن.,بالميي قطن.,قطن .,بالمئه قطن.,قطن.,مئة بالمئة.,قطن .,المية قطن.,بالمية قطن.,الميه قطن.,بالميا قطن.
6466,في شي كلفة إضافية؟,المحيط. فى أى رسوم إضافية؟,على المحيط. كاين إضافة؟,في أي دفع اضافي؟,المحيط. فيه تكلفة زيادة؟,البحر، اكو كلف اضافية؟,المحيط. اكو تكاليف اضافية؟,. في دفع زيادة؟,هل في اي رسوم إضافية؟,اى مبلغ أضافي مفروض ادفعه؟,عالمحيط. في تكاليف إضافية؟,المحيط. في رسوم اضافية؟,الحيط واش كتزاد شي رسوم؟,المحيط. فيه أي رسوم زيادة؟,المحيط. بدفع اشي زيادة؟,هل هناك اي مصاريف إضافية؟,هل اكو اي رسوم اضافيي؟,هل توجد أي رسوم إضافية ؟,المحيط. في رسوم إضافية؟,على لبحر. خاصني نزيد شي حاجا؟,هل فيه تكلفة إضافية؟,. في تكلة اضافية؟,هل به اي رسوم إضافية؟,على الواد. فما زيادة؟,هل في زياده في السعر؟,عل المحيط. فما زيادة؟
6472,اللوح لنص يوم؟,على متن السفينة؟,اللوحة لنص نهار؟,لمدة نص يوم؟,يوم للوح؟,التزلج لنص يوم؟,يوم للوحة؟,نص نهار؟,يوم للمائدة؟,السباحه ده لنص يوم؟,اللوح لنص يوم؟,حق نص يوم؟,يوم نكري لوح؟,اللوح لنص يوم؟,لنص يوم؟,لوحة نص يوم؟,المجلس لنص يوم؟,يوم للوحة ؟,استئجار المجلس؟,غي نص نهار؟,نصف يوم للوح؟,يوم للوحة ؟,لنص يوم؟,لشطر نهار؟,نص نهار؟,لوحة لنص نهار؟
6481,تشرين التاني.,نوفمبر.,نوفمبر.,نوفمبر.,نوفمبر.,دعش.,تشرين الثاني.,التاني .,احداش.,نوفمبر .,تشرين التاني.,نوفمبر.,نونبر.,نوفمبر.,نوفمبر.,نوفمبر.,عشغه.,نوفمبر .,نوفمبر.,عشرا نونبر.,نوفمبر.,اهدعش .,نوفمبر.,عشرة نوفمبر.,نوفمبر.,نوفمبر.
6484,آلة كاتبة.,آلة كاتبة.,لآلة كتابة.,آلة كاتبة.,آلة كاتبة.,آلة كتابة.,شريط طابعة.,لطابعة .,شريط طابعة.,كاتبه .,آلة كاتبة.,آلة طباعة.,الآلة الكاتبة.,لالة الكتابة.,اسطوانة طباعة.,آلة طباعة.,الاله الكاتبه.,الكاتبة .,الآلة الكاتبة.,ديال لكتابا ديالي.,كاتبة بشريط.,كاتبة .,الة الكتابه.,ماكينة كتيبة.,الاله الطابعه.,ريبون للدكتيلو.
6492,طيب.,لذيذ جدا.,ذوق بزاف.,زاكي.,حلو جداً.,طيبة.,كلش طيب.,طيب .,سمحة بكل.,قوي .,طيب.,واجد لذيذ.,بزاف.,طعم.,زاكي.,طاعم جدا.,طيب.,جداً .,جدا.,لمداق ديالو.,جدا.,زاكية .,قوي.,بارشا مطعم.,مليحه هلبه.,برشا ذوق.
6497,رح ننطلق؟,إمتى؟,نقلعو؟,راح نقلع؟,هنطير إمتى؟,راح نقلع؟,نقلع؟,حنقلع؟,حنطلعو؟,في الجو؟,رح نأقلع؟,بنطير؟,غادي نقلعو؟,حنقلع؟,رح نتحرك؟,مغادرين متين؟,غاح نقلع؟,سنقلع ؟,نأخذ؟,غادي نقلعو؟,بنقلع؟,رح نقلع؟,عنقلع؟,باش هطيروا؟,بنطلعو؟,باش نقلعو؟
6498,وين بدك تنزل؟,لما بتعوز تنزل؟,بلي حبيت نهبط؟,لما بدك تنزل؟,لما كنت عايز تنزل؟,من تريد تنزل؟,يعرف من تريد تنزل؟,ايمتى بدك تنزل؟,امتى تبي تنزل؟,تعوز تنزل من العربية؟,وين بدك تنزل؟,انك تبغي تنزل؟,امتا غادي تهبط؟,متى تبا تنزل؟,وين بدك تنزل؟,لم تكن داير تنزل؟,لمن نغيد نطلع؟,تريد أن تنزل ؟,متى تريد النزول؟,بلي باغي تنزل؟,متى تنزل؟,متى رح تنزل؟,لما تشتي تنزل؟,الي انت تحب تحبط؟,امتى تبي توقف؟,إنو تحب تهبط؟
6513,بدك كمان؟,عاوز زيادة؟,دولار. حبيت كثر؟,بدك كمان؟,إنت عايز اكتر؟,تريد بعد؟,تريد اكثر؟,. بدك اكتر؟,تبي أخرى؟,. عايز اكتر؟,بدك أكتر؟,تبغي اكثر؟,واش تبغي كثر؟,تبا زيادة؟,دولار. بدك كمان؟,. داير زيادة؟,تغيد اكثغ؟,هل تريد المزيد ؟,هل تبغا المزيد؟,بغيتي كتر؟,دولار. تبغى زيادة؟,. بدك كمان؟,تشتي أكثر؟,دولار. تحب اكثر؟,دولار. تبي زياده؟,تحب أكثر؟
6515,من شهر.,طوكيو من شهر فات.,عندها شهر.,طوكيو قبل شهر.,طوكيو من شهر.,بطوكيو قبل شهر.,قبل شهر.,من شهر .,طوكيو قبل شهر.,من شهر .,من شهر.,طوكيو قبل شهر.,قبل شهر واحد.,طوكيو قبل شهر.,قبل شهر.,طوكيو قبل شهر.,من قبل شهغ.,منذ شهر .,طوكيو قبل شهر واحد.,الريزيرفاسيو ل طوكيو.,طوكيو قبل شهر.,شهر .,من قبل شهر .,تو عندي شهر.,من شهر فات.,توا شهر.
6517,كل قلبي.,كل قلبى.,أعماق قلبي.,كل قلبي.,كل قلبي.,كل قلبي.,اعماق قلبي.,قلبي .,كل قلبي.,قلبي .,كل قلبي.,ما قصرت.,ديال قلبي.,أعماق قلبي.,كل قلبي.,أعماق قلبي.,اعماق قلبي.,قلبي .,كل قلبي.,خالص القلب.,أعماق قلبي.,قلبي .,وسط قلبي.,اعماق قلبي.,وسط قلبي.,أعماق قلبي.
6525,مركز روك فيلر؟,لمركز روكيفيلر؟,نروح لمركز روكفيلر؟,على مركز روكفلر؟,علشان أروح مركز روكيفيلير؟,عل روكفلر سنتر؟,لمركز روكفلر؟,عسنتر روكفلر؟,بتاع روكيفلر؟,اروح سنتر روكفلر؟,روكفيلر سينتر؟,اروح روكيفيلر سنتر؟,هنا لمركز روكفلر؟,مركز روك فلر؟,أوصل مركز روكفلر؟,للروكتفلر سنتر؟,علمود مركز الروكيفيلر؟,لمركز روكفيلر ؟,اهني إلى مركز روكفلر؟,بغيت نمشي ل روكفلير؟,لمركز روكفيلر؟,عند مركز روكفيلر؟,هانا لمركز روكفيلر؟,باش نمشي لمركز روكفلر؟,لي مركز روكوفيلير؟,نمشي لروكفلر سنتر؟
6539,قياس بوطي.,مقاس الشوز بتاعى.,نلبس في رجلي.,مقاس كندرتي.,مقاس الجزمة بتاعتي.,حذائي، رجائا.,حجم حذائي.,قياس صباطي .,مقاس كندرتي.,رجلي علشان الحذاء .,نمرة بوطي.,مقاس جوتيي.,الصباط ديالي.,مقاس جزمتي.,قياس كندرتي.,مقاس حذائي.,مقاس حذائي.,حجم حذائي .,مقاس حذائي.,قياس رجلي.,قياس جزمتي.,حجم بوتي .,مقاس جزمتي.,قيس صدري.,مقاس رجلي.,خوذ قياسي.
6547,رائع.,رائع.,روعة.,روعة.,روعة.,تخبل.,رائع.,بعقد.,خيال.,رائع .,كتير.,عجيب.,رائع.,روعة.,بيجنن.,رائع.,رائع.,رائعة .,رائع.,مخيرا.,رائع.,حلو .,يجنن.,بارشا.,مش عادي.,رايع.
6550,بموعد معي؟,موعد معايا؟,تخرج معايا؟,معي بموعد؟,في ميعاد غرامي؟,بموعد وياية؟,وياي بموعد؟,معي بموعد؟,موعد معايا؟,في ميعاد رومانسي؟,معي بموعد؟,في موعد؟,معاي فموعد؟,في ديت؟,معي مشوار؟,في موعد؟,معاي بموعد؟,للخروج معي ؟,موعد معي؟,معايا؟,بموعد غرامي؟,معي ؟,في موعد؟,تخرج معايا؟,مع بعض؟,تخرج معايا؟
6552,نضف عالمانطو.,البالطو دة.,هاذ المنوطو.,هاد الكبوت.,البالطو ده.,هذا القبوط.,هذا الكوت.,هالكبوت .,الكبوط هضا.,البالطو ده .,إذا بتريد.,نظف هالكوت.,هاد المعطف.,المعطف دا.,نظفلي هالكبوط.,الجاكيت دا.,هذا الكبوط.,هذا المعطف .,نظف هالمعطف.,هاد الكبوط.,هذا المعطف.,هاد الكبوت .,هذا الكوت.,نضفلي الكبوط.,الكبوط هدا.,الكبوط هذا.
6553,أستأجر لانش.,قارب بخارى.,سفينة بمحرك.,قارب سريع.,آجر لنش.,ابو المحرك.,أأجر زورق.,استأجر زورق.,قارب موتو.,بموتور .,استأجر لنش.,أأجر طراد.,نكري مركب.,مركب بمحرك.,قارب آلي.,مركب بمحرك.,استأجر قارب.,قارب بمحرك .,استئجار قارب.,باطو عندو لموطور.,زورق الي.,قارب .,استأجر قارب.,فلوكة بالموتور.,بي ماطور.,باطو بموتور.
6574,قسم السيدات؟,قسم السيدات؟,تع النسا؟,قسم البنات؟,قسم الحريم؟,قسم النساء؟,قسم السيدات؟,قسم النسوان؟,قسم السيدات؟,قسم السيدات؟,قسم النسواني؟,قسم الحريم؟,ديال النساء؟,قسم السيدات؟,شقة الصبايا؟,قسم السيدات؟,قسم النسوان؟,السيدات ؟,قسم الحريم؟,حوايج لعيالات؟,شقة السيدات؟,قسم السيدات؟,قسم النسوان؟,دبش النساء؟,جيهة النساوين؟,لبسة النسا؟
6581,مي مشمولة؟,من ضمن؟,ماشي داخلة؟,مش مشمولة؟,مبيشملش قهوة؟,من ضمنهة؟,ما مشمولة؟,من ضمنن؟,مش محسوبة؟,شامل القهوة؟,مو مشمولة؟,مو وياه؟,مداخلاش فلحساب؟,داخلة معاها؟,مش محسوبة؟,قهوة؟,ما مشمولي؟,محسوبة .,حاطين القهوة؟,مداخلاش؟,غير مشمولة؟,مش مشمولة؟,قهوة؟,هياش داخلة؟,مش محسوبه؟,موش محسوبة؟
6593,هو من قبل؟,مجال إيه؟,كان من قبل؟,كان قبل؟,ايه قبل كدة؟,جان قبل؟,هو قبل؟,كان قبل؟,كان فيه من قبل؟,مجال قبل كده؟,من قبل؟,كان قبل؟,من قبل؟,هو كان؟,هو من قبل؟,كان هو؟,هو قبل؟,من قبل ؟,عليه في السابق؟,شحال هادي؟,مجال كان؟,كان فيه زمان؟,من أول؟,كان الاول؟,كان هو قبل؟,كان قبل؟
6602,تعودت ع وجها.,كدة. أنا أتعودت على وشها.,اللعنة. والفت وجهها.,تعودت كتير على وجهها.,ابو كدة. انا اتعودت على وشها.,لعنة على. تعودت على وجهها.,تعودت على وجهها.,تعودت عوشا .,نبتت اعتد على وجها.,. اتعودت على وشها .,تعودت على وشها.,تعودت على وجهها.,تعودت على الوجه ديالها.,اتعودت على شكلها.,اتعودنا على وجهها.,اتعودت على وجهها.,لعنة علي. اعتدت على وجا.,لقد كبرت معتاداً على وجهها .,اعتدت على وجهها.,ولفت وجهها.,. اعتدنا على وجهها.,اتعودت على وجهها .,اتعودت على وجهها.,جويد. متعود بوجهها.,وليت متعود علي وجها.,تعودت على وجهها.
6609,لما بدخل ع مبنى؟,الإضافية لما أدخل المبنى؟,ندخل لهاذ البناية؟,بس أدخل على مبنى؟,زيادة لما أدخل مبنى؟,من ادخل البناية؟,من ادخل للبناية؟,بس فوت عالمبنى؟,لما نخش لمبنى؟,اضافيه لما ادخل المبنى؟,وقت فوت على مبنى؟,لما ادخل المبنى؟,اضافية ملي ندخل للمبنى؟,لما اخش المبنى؟,لما أدخل العمارة؟,لم ادخل المبنى؟,الاضافي من ادخل البنايه؟,عندما أدخل مبنى ؟,إضافية عند دخول المبنى؟,بغيت ندخل ل المبنى؟,اذا دخلت المبنى؟,بس افوت على المبنى؟,لما ادخل البناية؟,باش ندخل للبنية؟,الزياده لما نخش المبنى؟,باش ندخل للبناية؟
6613,تفضل، لو سمحت.,الخط. اتفضل، لو سمحت.,متصل. تكلم، من فضلك.,الخط. تفضل، لو سمحت.,الخط. إتفضل، لو سمحت.,عالخط، تفضل، رجائا.,الخط، تفضل، رجاءا.,تفضل، إذا بتريد .,الخط. تفضل، لو سمحت.,من فضلك .,اتفضل، لو سمحت.,الخط. تفضل، لو سمحت.,الخط. اتفضل، عافاك.,الخط. تفضل، لو سمحت.,الخط. تفضل، لو سمحت.,الخط. اتفضل، من فضلك.,على الخط. اتفضل، رجاءا.,هيا ، من فضلك .,الخط. تفضل، لو سمحت.,تقدر تهدر معاه، آ سيدي.,الخط. تفضل، لوسمحت.,. تفضل، لو سمحت .,من هانا، لو سمحت.,على الخط. تفضل، يعيشك.,الخط. تفضل، من فضلك.,عل الخط. تحدث، يعيشك.
6625,عم يوجعني.,بيوجعنى.,ديالي وجعني.,بنزف.,بتاعي بيألم.,ياذيني.,يأذيني.,عميوجعني .,يوجع.,وجعاني .,يوجعني جرحي.,يعورني.,كيضر.,يعورني.,بيوجعني.,تؤلم.,يوجع.,يؤلمني .,يعورني.,ديالي كاضرني.,يؤلم.,بيوجع .,بيوجعني.,توجع.,يوجع.,يوجع فيا.
