ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
4374,ألعب تنس.,عاوز ألعب تنس.,حاب نلعب تنس.,بحب ألعب تنس.,عايز ألعب تنس.,العب تنس.,العب تنس.,إلعب تينيس .,نلعب تنس.,العب تنس .,العب تنس.,العب تنس.,نلعب التنس.,العب تنس.,ألعب تنس.,العب تنس.,العب تنس.,لعب التنس .,أن العب التنس.,نلعب تنيس.,العب تنس.,العب تنس .,العب تنس.,نلعب تنس.,نلعب تنس.,نلعب تنس.
4375,أناناس، برتقان وبندورة.,أناناس، برتقان وطماطم.,عصير التشينا و عصير الطوماطيش.,برتقال وعصير بندورة.,أناناس وبرتكان وطماطم.,برتقال وعصير طماطة.,اناناس وبرتقال وطماطة.,ليمون و عصير بندورة.,برتقال و عصير طماطم.,برتقان . و أوطة .,أناناس، وبردقان وبندورة.,اناناس، وبرتقال وطماط.,والبرتقال وعصير الطماطم.,انأناس، وبرتقال وطماطم.,أناناس، برتقال و عصير يندورة.,أناناس، برتقال و عصير طماطم.,اناناس، برتقال، وطماطه.,أناناس وبرتقال وطماطم .,والبرتقال وعصير الطماطم.,ديال الأنناس، اللتشين ولا مطيشة.,برتقال و عصير طماط.,وبرتقان وعصير بندورة.,اناناس، برتقال و طماط.,عصير قارس و عصير طماطم.,أناناس، ليم، و طماطم.,اناناس، بردقان و عصير طماطم.
4377,طرف اليسار، جنب المصعد.,الدور دة، قريب من السلم الكهربا.,هاذ الطابق، قريب من السلم المتحرك.,هاد الطابق، قريب من الدرج الكهربائي.,الدور، جنب السلم الكهربائي.,من هذا الطابق، يم المصعد.,هذا الطابق، يم الدرج الكهربائي.,من هالطابق، حد درج الكهربا.,الأرضية هضي، قريب من الدروج.,من الدور ده، جنب الاسانسير .,بهاد الطابق، جنب درج الكهربا.,من هالطابق، يم اللفت.,هاد الطابق، قريب من المصعد.,ذا الدور، جمب السلم الكهربائي.,من هدا الطابق، جنب الأصانصير.,للطابق دا، جنب المصعد.,الطابق، قغيب على الدرج الكهربائي.,هذه الدور بجوار المصعد .,من هالطابق، بالقرب من المصعد.,ليسر فهاد الطابق، حدا المصعد.,هذا الطابق، جنب الدرج الكهربائي.,من هاد الطابق .,هذا الدور، قريب من الدرج الكهربائي.,الليتاج هذا، بجنب الدروج الي يتحركوا.,من الدور هدا، بحدا الاصنصير.,هذا عايسار، بحذى الدروج.
4382,اليوم بقاعة الحفلات؟,فى قاعة الحفلات الموسيقية النهاردة؟,يصرا في صالة الحفلة اليوم؟,ينعزف بقاعة الحفلات الموسيقية اليوم؟,بيتعزف في قاعة الحفلة إنهاردة؟,يعزفون اليوم بقاعة الحفلات الموسيقية؟,يعزفون بقاعة الحفلات اليوم؟,عميندق بصالة الحفلات اليوم؟,في قاعة الحفلات اليوم؟,في قاعة الحفلات الموسيقية النهاردة؟,ينعزف بقاعة الحفلات الموسيقية اليوم؟,في قاعة الحفلات اليوم؟,في قاعة الحفلات الموسيقية اليوم؟,الموسيقية اللي شغالة؟,حفلة بقاعة الحفلات اليوم؟,في قاعة الموسيقى اليوم؟,عد زاويه البنايي اليوم؟,قاعة الحفلات الموسيقية اليوم ؟,في قاعة الحفلات الموسيقية اليوم؟,فقاعة الحفلات الموسيقية اليوم؟,اليوم في قاعة الاحتفالات؟,رح تكون بحفلة اليوم بالقاعة؟,اليوم بصاله الاحتفالات؟,صار في صالة العرض اليوم؟,في قاعة الحفلات اليوم؟,في المسرح ليوم؟
4409,تشوف غير فيلم؟,تشوف فيلم مختلف؟,تشوف فيلم واحدأوخر؟,تشوف بداله فيلم تاني؟,هتشوف فيلم تاني؟,تشوف فلم مختلف؟,تشوف فلم مختلف؟,تشوف فيلم تاني؟,ما تفضل تشوف فيلم مختلف؟,تشوف فيلم تاني؟,تشوف فيلم غيره؟,تشوف فلم ثاني احسن؟,ديكشي تتفرج ففيلم مختلف؟,تشوف فلم تاني؟,تحضر فيلم تاني؟,بالأحرى تشوف فلم مختلف؟,اتشوف فلم مختلف؟,في مشاهدة فيلم آخر ؟,من ذلك مشاهدة فيلم مختلف؟,شي فيلم مختلف؟,تشوف فيلم ثاني؟,تشوف فيلم ثاني؟,تبسر فلم ثاني؟,تشوف فيلم آخر؟,لو نشوفو فيلم تاني مختلف؟,نتفرجو في فيلم اخر؟
4418,صروف شيك السفر هاد كاش.,تغير الشيك السياحى دة لكاش.,هاذ الشاك تع السفر الى سيولة نقدية.,اصرف هاد الشيك السياحي كاش.,إصرفلي الشيك السياحي ده.,هذا الترافل جيك.,هذا الصك السياحي.,صروف هالشيك السياحي لنقدي .,غير شيك المسافر هضا لكاش.,اصرفلي الشيكات السياحية ديه .,هاد الشيك السياحي بكاش.,لي هالجيك السياحي خله كاش.,هاد شيك السياحي بالفلوس.,شيك المسافر دا لكاش.,أصرفلي الشك السياحي هدا كاش.,حول شيك المسافر دا لكاش.,الشيك مال السفر الى كاش.,بدلي شيك المسافرين إلي نقود .,هذا الشيك من المسافرين نقدا.,هاد الشيك ديال المسافر.,شيك المسافر هذا الى كاش.,شيك المسافر هاد لكاش .,ذيه الشيك السياحي ل كاش.,شاك السفر هذا بفلوس.,"المسافرين ""ترافلز شيك"" هدا لي فلوس كاش.",شاك السفر هذا.
4432,نفس الدورة بكرة، إذا سمحت.,نفس الكورس بكرة، من فضلك.,نفس الدرس غدوة، من فضلك.,نفس الدورة بكرا، لو سمحت.,أخد نفس التدريب بكرة، لو سمحت.,الدوره باجر رجاءً.,نفس الكورس باجر، رجاءا.,الدورة بكرا، عمول معروف .,نفس الكورس بكرة، لو سمحت.,نفس التدريب بكرة، إذا سمحت .,صنف الأكل بكرى، لو سمحت.,الدورة بكرة، لو سمحت.,الدورة غدا، عافاك.,الطبق بكرة، لو سمحت.,نفس الكورس بكرا، لو سمحت.,نفس الكورس بكرة، من فضلك.,على نفس الدوره غدا، رجاءا.,أن أخذ نفس الدورة غدا .,نفس الدورة غدا، من فضلك.,نفس الدرس غدا.,نفس الدرس بكرة، لو سمحت.,الدورة بكرا، لو سمحت.,الكورس ذيه غطوه، لو سمحت.,الدرس هو بيده غدوة، يعيشك.,ناخد نفس الكورس غدوة، لو ممكن.,نفس الدرس، غدوة.
4450,جواب أحسن بعد كم عرض.,أديلك إجابة أفضل لدة بعد عرضين.,بعد عرض و لا زوج واحدوخرين.,جواب أحسن من هاد بعد ما أشوفه مرتين.,إجابة أحسن لده بعد عرضين.,بشكل افضل بعد كم عرض.,جواب احسن على ذاك بعد كم عرض.,أحسن عهيدا بعد كزا عرض .,افضل لهضا بعد كم عرض.,احسن على سؤالك بعد ما اتفرج.,أحسن على هالشي بعد كم عرض.,جواب احسن بعد كم عرض.,أحسن على هادشي من بعد شوية ديال العروض.,أجابة احسن بعد كم عرض.,أحسن عنه بعد أكتر من عرض.,اديك إجابة أفضل لداك بعد جوز من العروض.,انطيك اجابه احسن لهاذا بعد شويه عروض.,أفضل من تلك بعد عرضين .,شي إجابة أفضل على ذلك بعد جم عرض.,أحسن لهادشي من بعد العروض الجايين.,إجابة افضل لهذاك بعد عدة عروض.,جواب احسن بعد شوية عروض .,اجابه احسن لهذا بعد عدد من العروضات.,صحيحة بعد وحدة و الى زوز تقديمات.,اجابه احسن بعد كم عرض.,ما خير بعد زوز ولا تلاثة عروض.
4451,خرج ذكرى سنوية.,هدية لذكرى سنوية.,هدية لذكرى سنوية.,هدية لمناسبة.,هدية لذكرى سنوية.,مال ذكرى سنويه.,هدية لذكرى سنوية.,هدية لذكرى سنوية.,هدية لذكرى سنوية.,لذكرة سنوية .,هدية لذكرى سنوية.,حق ذكرى سنوية.,هدية لذكرى سنوية.,هدية لذكرى سنوية.,في لذكرى سنوية.,هدية لذكري سنوية.,هديه لذكرى سنويي.,بمناسبة الذكرى السنوية .,هدية لذكرى سنوية.,ديال ذكرى سنوية.,هدية لذكرى سنوية.,لذكرى سنوية .,هديه لذكرى سنوية.,هدية لذكرى سنوية.,هدية لذكرى سنوية.,متاع ذكرى سنوية.
4464,مسرحيات موسيقية هلئ؟,الموسيقية اللى شغالة دلوقتى؟,الكوميدية لي راهم يلعبو دوكا؟,مسرحيات موسيقية فاتحة هلأ؟,ايه مسرحيات موسيقية دلوقتي؟,الموسيقية الموجوده هسه؟,الموسيقية المعروضة هسه؟,المسرحيات الموسيقية اللي عمتنعرض هلأ؟,موسيقية قاعدات حاليا؟,مزيكا بتتعزف دلوقتي؟,الموسيقية يللي عم تنعرض هلأ؟,الموسيقية اللي تنعرض الحين؟,المسرحيات الموسيقية الموجودة دابا؟,الموسيقية اللي شغالة دحين؟,مسرحيات موسيقية هلأ؟,موسيقية شغالة أسى؟,موسيقي عتشتغل هسا؟,المسرحيات الموسيقية المعروضة حاليا ؟,المسرحيات الموسيقية الموجودة الآن؟,موسيقية كاينين دابا؟,الموسيقية اللي تنعرض الان؟,الموسيقية الموجودة هلا؟,عروض موسيقيه بتنعرض الان؟,الموسيقية الي تلعب تو؟,الموسيقيه الي تنعرض توا؟,موسيقية المدة هاذي؟
4475,معك مراية؟,معاك مراية؟,عندك مراية؟,عندك مراية؟,عندك مراية؟,عدك مرايه؟,عندك مراية؟,عندك مراية؟,عندك مراية؟,عندك مراية؟,عندك مراية؟,عندك منظرة؟,عندك مراية؟,عندك مرأيا؟,عندك مراي؟,عندك مراية؟,عندك مغيي؟,لديك مرآة ؟,لديك جامة؟,عندك شي مراية؟,عندك مراية؟,معك مراية؟,معك مرايه؟,عندك مراية؟,عندك مرايا؟,عندك مراية؟
4478,ضيعت الطريق. خرج تساعدني؟,أنا ضيعت طريقى. ممكن تساعدنى؟,راني ضايع؟ تقدرتعاوني؟,أنا ضيعت طريقي. ممكن تساعدني؟,تهت. ممكن تساعدني؟,اني ضيعت دربي. تكدر تساعدني؟,انا ضيعت طريقي. تكدر تساعدني؟,ضيعت طريقي . فيك تساعدني؟,انا ريحت طريقي. تقدر تساعدني؟,انا تهت . ممكن تساعدني؟,ضيعت طريقي. فيك تساعدني؟,انا ضيعت الطريق. ممكن تساعدني؟,على طريقي. واس ميمكن تساعدني؟,ضأيع. ممكن تساعدني؟,ضيعت الطريق، بتقدر تساعدني؟,انا ضيعت طريقي. ممكن تساعدني؟,انا ضيعتو طريقي. تطيق تساعدني؟,طريقي . هل لك أن تساعدني ؟,ضيعت طريقي. هل تقدر تساعدني؟,تلفت، واش يمكن ليك تعاوني؟,ضايع. تقدر تساعدني؟,ضعت، بتقدر تساعدني؟,شكلي ضعت. عتقدر تساعدني؟,ضايع؟ تنجم تعاوني؟,رحت. ممكن تساعدني؟,ضعت. تعاوني عيشك؟
